Friedhofstraße 4,,Wohnhaus,3041,Wichlinghausen-Nord,,77149911650♠02. Aug. 1993
Friedhofstraße 5,,Wohnhaus,1469,Wichlinghausen-Nord,,76960977875♠19. Sep. 1988
Friedhofstraße 9,,Wohnhaus,3097,Wichlinghausen-Nord,,77154004750♠14. Sep. 1993
Friedhofstraße 11,,Schulgebäude(Städtische Grundschule),3360,Wichlinghausen-Nord,,77177540075♠11. Apr. 1994
Friedhofstraße 13,,Totenhalle,1847,Wichlinghausen-Nord,,77163214225♠17. Dez. 1993
Hermannstraße 16,,Wohnhaus,2210,Wichlinghausen-Nord,,77103120075♠11. Mai 1992
Hermannstraße 26,,Wohnhaus mit Gaststätte,2837,Wichlinghausen-Nord,,77136888150♠22. Mär. 1993
Königsberger Straße 30,,Fabrikgebäude,4180,Wichlinghausen-Nord,eine bauliche Einheit mit Wiescherstraße 15,77450196350♠30. Apr. 2001
Königsberger Straße 36,,Wohnhaus,3285,Wichlinghausen-Nord,,77171958575♠15. Feb. 1994
Königsberger Straße 37,,Wohnhaus,3286,Wichlinghausen-Nord,,77171958575♠15. Feb. 1994
Königsberger Straße 39,,Wohnhaus,3287,Wichlinghausen-Nord,,77171958575♠15. Feb. 1994
Königsberger Straße 40,,Wohnhaus,3288,Wichlinghausen-Nord,,77171958575♠15. Feb. 1994
Königsberger Straße 41,,Wohnhaus,1541,Wichlinghausen-Nord,,76981350350♠14. Mär. 1989
Königsberger Straße 42,,Wohnhaus,3289,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 44,77171958575♠15. Feb. 1994
Königsberger Straße 43,,Wohnhaus,3290,Wichlinghausen-Nord,,77171958575♠15. Feb. 1994
Königsberger Straße 44,,Wohnhaus,3289,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 42,77171958575♠15. Feb. 1994
Königsberger Straße 45,,Wohnhaus,1768,Wichlinghausen-Nord,,77027769825♠01. Juni 1990
Königsberger Straße 47,,Wohnhaus,3291,Wichlinghausen-Nord,,77171958575♠15. Feb. 1994
Königsberger Straße 49,,Wohnhaus,3304,Wichlinghausen-Nord,,77173819075♠03. Mär. 1994
Königsberger Straße 50,,Wohnhaus,3365,Wichlinghausen-Nord,,77177726125♠13. Apr. 1994
Königsberger Straße 51,,Wohn- und Geschäftshaus,3271,Wichlinghausen-Nord,,77170098075♠27. Jan. 1994
Königsberger Straße 52,,Wohnhaus,3305,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 54,77173819075♠03. Mär. 1994
Königsberger Straße 53,,Wohnhaus,966,Wichlinghausen-Nord,,76900511625♠09. Feb. 1987
Königsberger Straße 54,,Wohnhaus,3305,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 52,77173819075♠03. Mär. 1994
Königsberger Straße 55,,Wohnhaus,1699,Wichlinghausen-Nord,,77016513800♠08. Feb. 1990
Königsberger Straße 56,,Wohnhaus,3680,Wichlinghausen-Nord,,77216238475♠11. Apr. 1995
Königsberger Straße 58,,Wohnhaus,3306,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 60,77173819075♠03. Mär. 1994
Königsberger Straße 59,,Wohnhaus,3307,Wichlinghausen-Nord,,77173819075♠03. Mär. 1994
Königsberger Straße 60,,Wohnhaus,3306,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 58,77173819075♠03. Mär. 1994
Königsberger Straße 61,,Wohnhaus,3380,Wichlinghausen-Nord,,77178470325♠21. Apr. 1994
Königsberger Straße 61 a,,Wohnhaus,3376,Wichlinghausen-Nord,,77178284275♠19. Apr. 1994
Königsberger Straße 62,,Wohnhaus,3361,Wichlinghausen-Nord,,77177540075♠11. Apr. 1994
Königsberger Straße 63,,Wohnhaus,20,Wichlinghausen-Nord,,76792695650♠02. Mai 1984
Königsberger Straße 64,,Wohnhaus,3355,Wichlinghausen-Nord,,77177261000♠08. Apr. 1994
Königsberger Straße 65,,Wohnhaus,21,Wichlinghausen-Nord,,76792695650♠02. Mai 1984
Königsberger Straße 67,,Wohnhaus,3346,Wichlinghausen-Nord,,77176981925♠05. Apr. 1994
Königsberger Straße 73,,Wohnhaus,2163,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 75,77100329325♠13. Apr. 1992
Königsberger Straße 75,,Wohnhaus,2163,Wichlinghausen-Nord,eine D-Nummer mit Königsberger Straße 73,77100329325♠13. Apr. 1992
Kreuzstraße 10,,Wohnhaus,3335,Wichlinghausen-Nord,,77176237725♠29. Mär. 1994
Kreuzstraße 40,,Wohnhaus,1562,Wichlinghausen-Nord,,76984234125♠13. Apr. 1989
Kreuzstraße 42,,Wohn- und Geschäftshaus,1971,Wichlinghausen-Nord,,77085259275♠11. Dez. 1991
Kreuzstraße 43,,Wohnhaus,1866,Wichlinghausen-Nord,,77054933125♠05. Feb. 1991
Kreuzstraße 44,,Kontor- und Lagergebäude,3336,Wichlinghausen-Nord,,77176237725♠29. Mär. 1994
Kreuzstraße 46,,Fabrikgebäude,877,Wichlinghausen-Nord,Eine D-Nummer mit Kreuzstraße 46a,76884046200♠24. Sep. 1986
Kreuzstraße 46 a,,Fabrikgebäude,877,Wichlinghausen-Nord,Eine D-Nummer mit Kreuzstraße 46,76884046200♠24. Sep. 1986
Kreuzstraße 48 a,,Wohn- und Geschäftshaus,3337,Wichlinghausen-Nord,,77176237725♠29. Mär. 1994
Kreuzstraße 48,,Wohnhaus,3308,Wichlinghausen-Nord,,77173912100♠04. Mär. 1994
Kreuzstraße 49,,Wohn- und Geschäftshaus,3338,Wichlinghausen-Nord,,77176237725♠29. Mär. 1994
Kreuzstraße 57,,Wohn- und Geschäftshaus,3344,Wichlinghausen-Nord,,77176981925♠05. Apr. 1994
Kreuzstraße 59,,Wohnhaus,3309,Wichlinghausen-Nord,,77173912100♠04. Mär. 1994
Kreuzstraße 63,,Wohn- und Geschäftshaus,3339,Wichlinghausen-Nord,,77176237725♠29. Mär. 1994
Kreuzstraße 64,,Wohnhaus,35,Wichlinghausen-Nord,,76797346900♠20. Juni 1984
Kreuzstraße 65,,Wohnhaus,3310,Wichlinghausen-Nord,,77173912100♠04. Mär. 1994
Kreuzstraße 67,,Wohnhaus,3312,Wichlinghausen-Nord,,77174191175♠07. Mär. 1994
Kreuzstraße 69,,Wohnhaus,1297,Wichlinghausen-Nord,,76940047250♠18. Feb. 1988
Kreuzstraße 70,,Wohnhaus,3345,Wichlinghausen-Nord,,77176981925♠05. Apr. 1994
Kreuzstraße 85,,Schulgebäude(Städt. Hauptschule / Volksschul- Gebäude),1511,Wichlinghausen-Nord,,76974931625♠09. Jan. 1989
löschen,,Wohnhaus,0,Wichlinghausen-Nord,"jetzt Wichlinghauser Schulstraße 8, eine D-Nummer mit Eylauer Straße 16, 18 xxx",
löschen,,Wohn- und Geschäftshaus,0,Wichlinghausen-Nord,jetzt Friedhofstraße 2,
löschen,,Schulgebäude,0,Wichlinghausen-Nord,,
Märkische Straße 4,,Wohn- und Geschäftshaus,698,Wichlinghausen-Nord,,76859580625♠17. Jan. 1986
Märkische Straße 8,,Wohnhaus,1141,Wichlinghausen-Nord,,76808509900♠12. Okt. 1984
Märkische Straße 44,,Maschinenhaus(Waldschloss Brauerei),2526,Wichlinghausen-Nord,,77120422725♠05. Nov. 1992
Marienburger Straße 26,,Wohnhaus,3389,Wichlinghausen-Nord,,77179121500♠28. Apr. 1994
Marienburger Straße 28,,Wohnhaus,3761,Wichlinghausen-Nord,,77235959775♠31. Okt. 1995
Marienburger Straße 30,,Wohn- und Geschäftshaus,3390,Wichlinghausen-Nord,,77179121500♠28. Apr. 1994
Marienburger Straße 32,,Wohnhaus,3388,Wichlinghausen-Nord,,77179121500♠28. Apr. 1994
Marienburger Straße 34,,Wohn- und Geschäftshaus,333,Wichlinghausen-Nord,,76824789275♠27. Feb. 1985
Marklandstraße 59,,Hofeshaus,748,Wichlinghausen-Nord,eine bauliche Einheit mit Marklandstraße 61,76868231950♠14. Apr. 1986
Marklandstraße 61,,Hofeshaus,748,Wichlinghausen-Nord,eine bauliche Einheit mit Marklandstraße 59,76868231950♠14. Apr. 1986
Oststraße 5,,Wohn- und Geschäftshaus,1140,Wichlinghausen-Nord,,76924605100♠12. Okt. 1987
Oststraße 7,,Wohnhaus,3669,Wichlinghausen-Nord,,77211401175♠23. Feb. 1995
Oststraße 9,,Wohn- und Geschäftshaus,1642,Wichlinghausen-Nord,,76998653000♠08. Sep. 1989
Oststraße 13,,Wohnhaus,3672,Wichlinghausen-Nord,,77212517475♠03. Mär. 1995
Oststraße 15,,Wohnhaus,3663,Wichlinghausen-Nord,,77210470925♠13. Feb. 1995
Oststraße 17,,Wohnhaus,3674,Wichlinghausen-Nord,,77212517475♠03. Mär. 1995
Oststraße 19,,Wohn- und Geschäftshaus,3670,Wichlinghausen-Nord,,77211401175♠23. Feb. 1995
Oststraße 27,,Wohnhaus,1088,Wichlinghausen-Nord,,76915302600♠08. Juli 1987
Oststraße 29,,Wohnhaus,1468,Wichlinghausen-Nord,,76960977875♠19. Sep. 1988
Oststraße 31,,Wohnhaus,1462,Wichlinghausen-Nord,,76960698800♠16. Sep. 1988
Tütersburg 20,,Wohnhaus,601,Wichlinghausen-Nord,,76845626875♠27. Sep. 1985
Tütersburg 21,,Wohnhaus,1177,Wichlinghausen-Nord,,76926744675♠03. Nov. 1987
Tütersburg 23,,Wohnhaus,1122,Wichlinghausen-Nord,,76920884100♠04. Sep. 1987
Tütersburg 25,,Wohnhaus,1155,Wichlinghausen-Nord,,76925628375♠23. Okt. 1987
Tütersburg 27,,Wohnstallhaus,4119,Wichlinghausen-Nord,,77384055575♠23. Aug. 1999
Tütersburg 29,,Wohnhaus,4173,Wichlinghausen-Nord,,77448242825♠09. Apr. 2001
Tütersburg 31,,Wohnhaus,1178,Wichlinghausen-Nord,,76926744675♠03. Nov. 1987
Westkotter Straße 149,,Wohn- und Geschäftshaus,194,Wichlinghausen-Nord,,76811858800♠16. Nov. 1984
Westkotter Straße 163,,Wohnhaus,3679,Wichlinghausen-Nord,,77216238475♠11. Apr. 1995
Westkotter Straße 167,,Wohnhaus,3677,Wichlinghausen-Nord,,77213726800♠16. Mär. 1995
Westkotter Straße 175,,Wohnhaus,3977,Wichlinghausen-Nord,,77266471975♠07. Aug. 1996
Westkotter Straße 177,,Wohn- und Geschäftshaus,3820,Wichlinghausen-Nord,,77240238925♠13. Dez. 1995
Westkotter Straße 179,,Wohn- und Geschäftshaus,3658,Wichlinghausen-Nord,,77210470925♠13. Feb. 1995
Westkotter Straße 185,,Wohn- und Geschäftshaus,537,Wichlinghausen-Nord,,76839208150♠22. Juli 1985
Westkotter Straße 187,,Wohn- und Geschäftshaus,3617,Wichlinghausen-Nord,,77200052125♠29. Nov. 1994
Westkotter Straße 189,,Wohnhaus,3660,Wichlinghausen-Nord,,77210470925♠13. Feb. 1995
Westkotter Straße 191,,Wohnhaus,720,Wichlinghausen-Nord,,76863301625♠25. Feb. 1986
Westkotter Straße 193,,Wohnhaus,721,Wichlinghausen-Nord,,76863301625♠25. Feb. 1986
Wichlinghauser Markt 1,,Wohnhaus,1094,Wichlinghausen-Nord,"eine bauliche Einheit mit Wichlinghauser Markt 3, 5, 7",76915953775♠15. Juli 1987
Wichlinghauser Markt 3,,Wohnhaus,1094,Wichlinghausen-Nord,"eine bauliche Einheit mit Wichlinghauser Markt 1, 5, 7",76915953775♠15. Juli 1987
Wichlinghauser Markt 5,,Wohnhaus,1094,Wichlinghausen-Nord,"eine bauliche Einheit mit Wichlinghauser Markt 1, 3, 7",76915953775♠15. Juli 1987
Wichlinghauser Markt 7,,Wohnhaus,1094,Wichlinghausen-Nord,"eine bauliche Einheit mit Wichlinghauser Markt 1, 3, 5",76915953775♠15. Juli 1987
Wichlinghauser Schulstraße 1,,Schulgebäude,3340,Wichlinghausen-Nord,,77176237725♠29. Mär. 1994
Wichlinghauser Schulstraße 5,,Wohnhaus,1865,Wichlinghausen-Nord,,77054933125♠05. Feb. 1991
Wichlinghauser Schulstraße 8,,Wohnhaus,521,Wichlinghausen-Nord,"eine D-Nummer mit Eylauer Straße 16, 18",76836138325♠21. Juni 1985
Wichlinghauser Schulstraße 9,,Wohnhaus,294,Wichlinghausen-Nord,,76822742725♠05. Feb. 1985
Wichlinghauser Schulstraße 9 a,,Wohnhaus,4202,Wichlinghausen-Nord,,76822742725♠05. Feb. 1985
Wichlinghauser Schulstraße 13,,Wohnhaus,1839,Wichlinghausen-Nord,eine D-Nummer mit Wichlinghauser Schulstraße 15,77043956175♠15. Nov. 1990
Wichlinghauser Schulstraße 15,,Wohnhaus,1839,Wichlinghausen-Nord,eine D-Nummer mit Wichlinghauser Schulstraße 13,77043956175♠15. Nov. 1990
Wichlinghauser Schulstraße 17,,Wohnhaus,3186,Wichlinghausen-Nord,eine bauliche Einheit mit Wichlinghauser Schulstraße 17a,77159679275♠11. Nov. 1993
Wichlinghauser Schulstraße 17 a,,Wohnhaus,3186,Wichlinghausen-Nord,eine bauliche Einheit mit Wichlinghauser Schulstraße 17,77159679275♠11. Nov. 1993
Wiescher Straße 10,,Wohnhaus,3732,Wichlinghausen-Nord,,77230192225♠01. Sep. 1995
Wiescher Straße 11,,Wohnhaus,3696,Wichlinghausen-Nord,,77223029300♠20. Juni 1995
Wiescher Straße 13,,Fabrikgebäude,3697,Wichlinghausen-Nord,,77223029300♠20. Juni 1995
Wiescher Straße 15,,Fabrikgebäude,4180,Wichlinghausen-Nord,eine bauliche Einheit mit Königsberger Straße 30,77450196350♠30. Apr. 2001
Bracken 34,,Wohnhaus,783,Nächstebreck-Ost,,76873348325♠05. Juni 1986
Mählersbeck 99,,Wohnhaus,782,Nächstebreck-Ost,,76873348325♠05. Juni 1986
Schmiedestraße 56,,Gaststätte,222,Nächstebreck-Ost,,76814649550♠14. Dez. 1984
Voßbleck 1,,Wohnhaus,1826,Nächstebreck-Ost,,77040514250♠10. Okt. 1990
Wittener Straße 49,,Tankstelle,3856,Nächstebreck-Ost,,77364427300♠04. Feb. 1999
Wittener Straße 105,,Wohnhaus,360,Nächstebreck-Ost,,76827580025♠25. Mär. 1985
Wittener Straße 127,,Wohnstallhaus(Kotten Silberkuhle),4006,Nächstebreck-Ost,,77269727850♠10. Sep. 1996
Wittener Straße 144,,Schulgebäude(Schule Hottenstein),4070,Nächstebreck-Ost,,77314007750♠06. Nov. 1997
Wittener Straße 146,,Kirche(Evangelische Kirche Hottenstein),1660,Nächstebreck-Ost,,77004792650♠10. Nov. 1989
Wittener Straße 288 e,,Fabrikgebäude,1819,Nächstebreck-Ost,,77038839800♠24. Sep. 1990
Einern 120,,Wohnhaus mit Gaststätte,1453,Nächstebreck-West,,76960419725♠13. Sep. 1988
Einern 141,,Wohn-Stall-Speicherhaus,2936,Nächstebreck-West,,77142004525♠13. Mai 1993
Einern 141,,Nebengebäude des Wohn-Stall-Speicherhauses,2936,Nächstebreck-West,,77142004525♠13. Mai 1993
Gennebrecker Straße 12,,Wohnhaus,4133,Nächstebreck-West,,77407218800♠16. Mär. 2000
Gennebrecker Straße 23,,Wohnhaus,3056,Nächstebreck-West,,77150748875♠11. Aug. 1993
Junkersbeck 1,,Wohn-Stall-Speicherhaus(Hof Junkersbeck),3907,Nächstebreck-West,,77258843925♠21. Mai 1996
Nächstebrecker Berg 4,,Wohnhaus,3626,Nächstebreck-West,,77201447500♠12. Dez. 1994
Schellenbecker Straße 16,,Wohnhaus,388,Nächstebreck-West,,76827952125♠29. Mär. 1985
Schrubburg 49,,Wohnhaus,418,Nächstebreck-West,,76830370775♠23. Apr. 1985
(Siedlung Wohnhausgruppe Thomastraße),,Siedlung(Wohnhausgruppe Thomastraße),3890,Heckinghausen,"Zur Siedlung Wohnhausgruppe Thomastraße gehören: Hauffstraße 23, 25, 27, Thomastraße 37, 39, 41, 43, 45, Werléstraße 50 und 52",77255588050♠18. Apr. 1996
Ackerstraße 7,,Schulgebäude,2544,Heckinghausen,,77121725075♠19. Nov. 1992
Ackerstraße 15,,Wohnhaus,26,Heckinghausen,,76793904975♠15. Mai 1984
Ackerstraße 21,,Kirche(Kirchsaal Ackerstraße),3484,Heckinghausen,,77186842575♠15. Juli 1994
Auf der Bleiche 53,,Badeanstalt(Stadtbad),2331,Heckinghausen,durch Umbau zu einem Altenheim 1997 ist die ursprüngliche Nutzung nicht mehr ablesbar,77110096950♠22. Juli 1992
Hauffstraße 23,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße. Eine D-Nummer mit Hauffstraße 25 und 27,77255588050♠18. Apr. 1996
Hauffstraße 25,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße. Eine D-Nummer mit Hauffstraße 23 und 27,77255588050♠18. Apr. 1996
Hauffstraße 27,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße. Eine D-Nummer mit Hauffstraße 23 und 25,77255588050♠18. Apr. 1996
Heckinghauser Straße,,Brücke(Alte Heckinghauser Zollbrücke),4052,Heckinghausen,,77296053925♠05. Mai 1997
Heckinghauser Straße 96,,Villa(Städtische Kindertagesstätte / ehem. Villa Fritz Tillmanns),1509,Heckinghausen,,76970001300♠20. Dez. 1988
Heckinghauser Straße 107,,Wohnhaus,1461,Heckinghausen,,76960698800♠16. Sep. 1988
Kleestraße 44,1905/06,Wohnhaus,3006,Heckinghausen,,77147493000♠08. Juli 1993
Kleestraße 45,,Wohn- und Geschäftshaus,1219,Heckinghausen,,76937442550♠22. Jan. 1988
Kleestraße 46,1904,Wohnhaus,1327,Heckinghausen,,76943024050♠18. Mär. 1988
Kleestraße 47,um 1905,Wohnhaus,3002,Heckinghausen,,77147493000♠08. Juli 1993
Kleestraße 48,um 1890,Wohnhaus,1539,Heckinghausen,eine D-Nummer mit Kleestraße 50,76981350350♠14. Mär. 1989
Kleestraße 49,1906,Wohnhaus,3013,Heckinghausen,,77148237200♠16. Juli 1993
Kleestraße 50,um 1890,Wohnhaus,1539,Heckinghausen,eine D-Nummer mit Kleestraße 48,76981350350♠14. Mär. 1989
Kleestraße 51,1902,Wohnhaus,3014,Heckinghausen,,77148237200♠16. Juli 1993
Kleestraße 52,1903/04,Wohnhaus,2498,Heckinghausen,,77118283150♠14. Okt. 1992
Kleestraße 53,1906,Wohnhaus,3015,Heckinghausen,,77148237200♠16. Juli 1993
Kleestraße 54,1904,Wohnhaus,3005,Heckinghausen,,77147493000♠08. Juli 1993
Kleestraße 55,1902,Wohn- und Geschäftshaus,3019,Heckinghausen,,77148609300♠20. Juli 1993
Kleestraße 56,1905,Wohnhaus,3007,Heckinghausen,,77147493000♠08. Juli 1993
Kleestraße 57,1902,Wohnhaus,3027,Heckinghausen,,77149167450♠26. Juli 1993
Kleestraße 62,1903,Wohnhaus,3085,Heckinghausen,,77153260550♠06. Sep. 1993
Kleestraße 64,1903,Wohnhaus,3084,Heckinghausen,,77153260550♠06. Sep. 1993
Kleestraße 66,1902,Wohnhaus,3083,Heckinghausen,,77153260550♠06. Sep. 1993
Kleestraße 69,1901,Wohnhaus,3082,Heckinghausen,,77153260550♠06. Sep. 1993
Kleestraße 71,,Wohnhaus,1231,Heckinghausen,,76930465675♠11. Dez. 1987
Kleestraße 73,1901,Wohnhaus,3086,Heckinghausen,,77153260550♠06. Sep. 1993
Kleestraße 75,1901,Wohnhaus,3094,Heckinghausen,,77154004750♠14. Sep. 1993
Kleestraße 77,,Wohnhaus,1232,Heckinghausen,,76930465675♠11. Dez. 1987
Kleestraße 79,um 1905,Wohnhaus,3095,Heckinghausen,,77154004750♠14. Sep. 1993
Kleestraße 81,1900,Wohnhaus,1373,Heckinghausen,,76950093950♠30. Mai 1988
Kleestraße 83,1900,Wohnhaus,3221,Heckinghausen,,77162377000♠08. Dez. 1993
Kleestraße 85,1900,Wohnhaus,3096,Heckinghausen,,77154004750♠14. Sep. 1993
Krautstraße 49,1909,Wohnhaus,3546,Heckinghausen,,77195400875♠11. Okt. 1994
Krautstraße 50,,Wohnhaus,50,Heckinghausen,eine D-Nummer mit Krautstraße 52,76799672525♠13. Juli 1984
Krautstraße 51,1907,Wohnhaus,3460,Heckinghausen,,77186563500♠12. Juli 1994
Krautstraße 52,,Wohnhaus,50,Heckinghausen,eine D-Nummer mit Krautstraße 50,76799672525♠13. Juli 1984
Krautstraße 53,1907,Wohnhaus,3528,Heckinghausen,,77193168275♠19. Sep. 1994
Krautstraße 54,,Wohnhaus,51,Heckinghausen,,76799672525♠13. Juli 1984
Krautstraße 55,,Wohnhaus,384,Heckinghausen,,76827952125♠29. Mär. 1985
Krautstraße 56,,Wohnhaus,52,Heckinghausen,,76799672525♠13. Juli 1984
Krautstraße 58,,Wohnhaus,53,Heckinghausen,,76799672525♠13. Juli 1984
Krautstraße 59,um 1880,Wohnhaus,707,Heckinghausen,,76861999275♠11. Feb. 1986
Krautstraße 60,,Wohnhaus,54,Heckinghausen,,76799672525♠13. Juli 1984
Krautstraße 61,1894,Wohn- und Geschäftshaus,3476,Heckinghausen,,77186842575♠15. Juli 1994
Krautstraße 63,1889–94,Wohnhaus,3485,Heckinghausen,eine D-Nummer mit Krautstraße 65,77187214675♠19. Juli 1994
Krautstraße 64,1889–94,Wohnhaus,3477,Heckinghausen,,77186842575♠15. Juli 1994
Krautstraße 65,1889–94,Wohnhaus,3485,Heckinghausen,eine D-Nummer mit Krautstraße 63,77187214675♠19. Juli 1994
Krautstraße 66,1896,Wohnhaus,3519,Heckinghausen,,77191214750♠30. Aug. 1994
Krautstraße 67,1893,Wohn- und Geschäftshaus,3497,Heckinghausen,,77189168200♠08. Aug. 1994
Krautstraße 68,1896,Wohnhaus,3520,Heckinghausen,,77191214750♠30. Aug. 1994
Lenneper Straße,,Brücke(Bergisch-Märkische Eisenbahnstrecke),3584,Heckinghausen,Bestandteil der Bergisch-Märkischen Eisenbahnstrecke,77199493975♠23. Nov. 1994
Linienstraße 22,,Wohnhaus,3948,Heckinghausen,,77262192825♠25. Juni 1996
Meyerstraße 32,,Schulgebäude(Städtische Grundschule),3521,Heckinghausen,,77191214750♠30. Aug. 1994
Mohrenstraße,1950–1952,Gaskessel,4087,Heckinghausen,,77345450200♠24. Aug. 1998
Roseggerstraße 10,,Wohnhaus,2499,Heckinghausen,eine D-Nummer mit Roseggerstraße 12,77118376175♠15. Okt. 1992
Roseggerstraße 12,,Wohnhaus,2499,Heckinghausen,eine D-Nummer mit Roseggerstraße 10,77118376175♠15. Okt. 1992
Roseggerstraße 17 a/b,1909,Kontorhaus,1880,Heckinghausen,"eine D-Nummer mit Roseggerstraße 19, 19a, 21, 21a, 25",77058468075♠11. Mär. 1991
Roseggerstraße 19,1909,Fabrikgebäude,1880,Heckinghausen,"eine bauliche Einheit und eine D-Nummer mit Roseggerstraße 19a, 21, 21a, 25. Eine D-Nummer mit Roseggerstraße 17a/b",77058468075♠11. Mär. 1991
Roseggerstraße 19 a,1909,Fabrikgebäude,1880,Heckinghausen,"eine bauliche Einheit und eine D-Nummer mit Roseggerstraße 19, 21, 21a, 25. Eine D-Nummer mit Roseggerstraße 17a/b",77058468075♠11. Mär. 1991
Roseggerstraße 21,1909,Fabrikgebäude,1880,Heckinghausen,"eine bauliche Einheit und eine D-Nummer mit Roseggerstraße 19, 19a, 21a, 25. Eine D-Nummer mit Roseggerstraße 17a/b",77058468075♠11. Mär. 1991
Roseggerstraße 21 a,1909,Fabrikgebäude,1880,Heckinghausen,"eine bauliche Einheit und eine D-Nummer mit Roseggerstraße 19, 19a, 21, 25. Eine D-Nummer mit Roseggerstraße 17a/b",77058468075♠11. Mär. 1991
Roseggerstraße 25,1909,Fabrikgebäude,1880,Heckinghausen,"eine bauliche Einheit und eine D-Nummer mit Roseggerstraße 19, 19a, 21, 21a. Eine D-Nummer mit Roseggerstraße 17a/b",77058468075♠11. Mär. 1991
Rübenstraße 1,,Wohn- und Geschäftshaus mit Gaststätte,2395,Heckinghausen,,77114190050♠02. Sep. 1992
Rübenstraße 2,,Wohnhaus,900,Heckinghausen,,76888046275♠03. Nov. 1986
Rübenstraße 3,,Wohnhaus,2369,Heckinghausen,,77112143500♠12. Aug. 1992
Rübenstraße 4,,Wohnhaus,2379,Heckinghausen,,77112887700♠20. Aug. 1992
Rübenstraße 5,,Wohn- und Geschäftshaus,2551,Heckinghausen,,77122376250♠26. Nov. 1992
Rübenstraße 6,,Wohnhaus,2370,Heckinghausen,,77112143500♠12. Aug. 1992
Rübenstraße 7,,Wohnhaus,2378,Heckinghausen,,77112887700♠20. Aug. 1992
Rübenstraße 8,,Wohnhaus,2396,Heckinghausen,,77114190050♠02. Sep. 1992
Rübenstraße 9,,Wohnhaus,2405,Heckinghausen,,77114655175♠07. Sep. 1992
Rübenstraße 10,,Wohnhaus,1651,Heckinghausen,,77001443750♠06. Okt. 1989
Rübenstraße 11,,Wohnhaus,1818,Heckinghausen,,77038281650♠18. Sep. 1990
Rübenstraße 12,,Wohnhaus,2388,Heckinghausen,,77114190050♠02. Sep. 1992
Rübenstraße 13,,Wohnhaus,2359,Heckinghausen,,77111678375♠07. Aug. 1992
Rübenstraße 15,,Wohnhaus,2415,Heckinghausen,,77114655175♠07. Sep. 1992
Rübenstraße 16,,Wohnhaus,2406,Heckinghausen,,77114655175♠07. Sep. 1992
Rübenstraße 17,,Wohnhaus,3042,Heckinghausen,,77149911650♠02. Aug. 1993
Rübenstraße 20 a,,Wohnhaus,3986,Heckinghausen,,77267030125♠13. Aug. 1996
Rübenstraße 22,,Wohnhaus,3985,Heckinghausen,,77267030125♠13. Aug. 1996
Rübenstraße 23,,Pfarrhaus,2747,Heckinghausen,,77132888075♠11. Feb. 1993
Rübenstraße 24,,Wohnhaus,3561,Heckinghausen,,77198377675♠11. Nov. 1994
Rübenstraße 28,,Wohnhaus,3993,Heckinghausen,,77268332475♠27. Aug. 1996
Rübenstraße 33,,Wohnhaus,2631,Heckinghausen,,77124515825♠17. Dez. 1992
Rübenstraße 37,,Wohnhaus,37,Heckinghausen,,76798742275♠03. Juli 1984
Rübenstraße 42,,Wohnhaus,3633,Heckinghausen,,77203121950♠30. Dez. 1994
Schwebebahnhof Wupperfeld,,Schwebebahn-Station(Schwebebahn-Station Wupperfeld),4035,Heckinghausen,Teil des Denkmals Gesamtanlage Schwebebahn mit der D-Nummer 4035,77298007450♠26. Mai 1997
Spiekerstraße 12 a,,Wohnhaus,1745,Heckinghausen,,77023490675♠19. Apr. 1990
Thomastraße 37,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße,77255588050♠18. Apr. 1996
Thomastraße 39,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße,77255588050♠18. Apr. 1996
Thomastraße 41,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße,77255588050♠18. Apr. 1996
Thomastraße 43,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße,77255588050♠18. Apr. 1996
Thomastraße 45,,Siedlungshaus(Wohnhausgruppe Thomastraße),3890,Heckinghausen,Bestandteil der Siedlung Wohnhausgruppe Thomastraße,77255588050♠18. Apr. 1996
Uferstraße 20,,Villa,239,Heckinghausen,,76819672900♠04. Jan. 1985
Werléstraße 43,,Wohn- und Geschäftshaus,4102,Heckinghausen,,77352985225♠09. Nov. 1998
